id,score,f_total_unique_words,f_total_unq_words_stop,f_wc_diff,f_wc_ratio,f_wc_diff_unique,f_wc_ratio_unique,f_wc_diff_unique_stop,f_wc_ratio_unique_stop,f_same_start_word,f_char_diff,f_char_ratio,f_char_diff_unique_stop
11048,5.0,23,15,7,1.148936170212766,3,1.15,3,1.25,1,7,1.148936170212766,3
11049,0.333,23,16,20,0.6078431372549019,6,0.7272727272727273,4,0.7333333333333333,1,20,0.6078431372549019,4
11050,4.0,21,15,7,1.1944444444444444,2,1.1111111111111112,2,1.1666666666666667,1,7,1.1944444444444444,2
11051,2.25,16,11,3,1.1153846153846154,4,1.3333333333333333,4,1.5714285714285714,1,3,1.1153846153846154,4
11052,0.8,21,13,7,0.7878787878787878,3,0.8333333333333334,3,0.75,1,7,0.7878787878787878,3
11053,0.6,17,10,14,0.6216216216216216,4,0.7647058823529411,3,0.7,1,14,0.6216216216216216,3
11054,2.8,22,16,5,1.1136363636363635,7,0.6818181818181818,6,0.625,0,5,1.1136363636363635,6
11055,4.6,21,14,5,1.125,2,0.9047619047619048,1,0.9285714285714286,1,5,1.125,1
11056,0.4,18,12,2,0.9259259259259259,2,0.875,3,0.7272727272727273,1,2,0.9259259259259259,3
11057,1.8,24,16,1,0.9838709677419355,4,1.2105263157894737,3,1.25,0,1,0.9838709677419355,3
11058,1.533,18,11,3,1.1111111111111112,4,1.2857142857142858,3,1.375,1,3,1.1111111111111112,3
11059,2.4,18,14,4,1.1428571428571428,2,1.1333333333333333,2,1.1818181818181819,1,4,1.1428571428571428,2
11060,0.8,22,14,12,0.6571428571428571,4,0.7777777777777778,5,0.5833333333333334,1,12,0.6571428571428571,5
11061,3.4,20,13,4,1.0930232558139534,1,1.0555555555555556,2,1.1818181818181819,1,4,1.0930232558139534,2
11062,4.4,24,16,12,1.3,0,1.0,0,1.0,0,12,1.3,0
11063,4.4,21,14,14,1.56,1,1.0588235294117647,1,1.0909090909090908,0,14,1.56,1
11064,0.6,20,12,4,0.92,1,1.0588235294117647,2,0.8333333333333334,1,4,0.92,2
11065,4.8,21,14,8,0.8545454545454545,1,0.9523809523809523,1,0.9285714285714286,1,8,0.8545454545454545,1
11066,1.2,19,13,15,1.8333333333333333,5,1.3846153846153846,4,1.5,1,15,1.8333333333333333,4
11067,3.4,19,13,1,1.0217391304347827,1,1.0555555555555556,1,1.0833333333333333,1,1,1.0217391304347827,1
11068,0.8,27,19,4,0.9466666666666667,2,0.9166666666666666,2,0.8823529411764706,1,4,0.9466666666666667,2
11069,2.2,17,12,4,1.1428571428571428,3,1.2142857142857142,3,1.3333333333333333,1,4,1.1428571428571428,3
11070,3.8,24,17,18,0.7631578947368421,1,0.9545454545454546,2,0.875,1,18,0.7631578947368421,2
11071,0.667,19,11,2,1.0740740740740742,2,1.1333333333333333,0,1.0,1,2,1.0740740740740742,0
11072,0.25,20,13,3,0.8928571428571429,1,1.0666666666666667,3,1.375,1,3,0.8928571428571429,3
11073,2.4,22,14,11,1.2340425531914894,2,0.9047619047619048,2,0.8571428571428571,1,11,1.2340425531914894,2
11074,1.0,19,12,2,1.0689655172413792,1,1.0625,2,1.2222222222222223,1,2,1.0689655172413792,2
11075,3.8,20,13,29,0.5245901639344263,3,0.85,3,0.7692307692307693,1,29,0.5245901639344263,3
11076,0.0,18,12,3,0.8928571428571429,5,0.7058823529411765,4,0.6363636363636364,1,3,0.8928571428571429,4
11077,0.067,11,6,3,0.85,2,0.8181818181818182,1,0.8333333333333334,1,3,0.85,1
11078,0.5,17,11,0,1.0,2,0.8666666666666667,0,1.0,1,0,1.0,0
11079,5.0,15,10,6,1.2608695652173914,1,1.0714285714285714,1,1.1111111111111112,1,6,1.2608695652173914,1
11080,4.25,16,10,3,1.15,2,0.8666666666666667,1,0.8888888888888888,1,3,1.15,1
11081,1.8,23,15,17,0.7671232876712328,0,1.0,2,0.8666666666666667,1,17,0.7671232876712328,2
11082,2.0,17,10,3,1.0731707317073171,1,0.9411764705882353,1,0.9,1,3,1.0731707317073171,1
11083,4.6,21,14,1,1.0185185185185186,1,0.95,1,0.9230769230769231,0,1,1.0185185185185186,1
11084,0.8,19,13,3,0.9032258064516129,2,0.8823529411764706,3,0.75,1,3,0.9032258064516129,3
11085,4.4,20,13,3,1.125,2,1.1176470588235294,0,1.0,1,3,1.125,0
11086,1.0,25,17,35,1.6730769230769231,4,1.2105263157894737,5,1.4545454545454546,0,35,1.6730769230769231,5
11087,2.0,21,14,10,0.696969696969697,3,0.8421052631578947,2,0.8461538461538461,1,10,0.696969696969697,2
11088,4.5,19,12,2,0.9473684210526315,0,1.0,1,0.9090909090909091,1,2,0.9473684210526315,1
11089,4.0,19,13,21,1.5121951219512195,1,0.9444444444444444,2,0.8461538461538461,0,21,1.5121951219512195,2
11090,3.5,14,8,12,1.7058823529411764,3,1.2727272727272727,1,1.1428571428571428,1,12,1.7058823529411764,1
11091,1.0,21,14,1,1.0204081632653061,1,0.9473684210526315,2,0.8461538461538461,1,1,1.0204081632653061,2
11092,4.4,20,13,9,0.7804878048780488,5,0.7222222222222222,4,0.6363636363636364,0,9,0.7804878048780488,4
11093,1.8,19,11,2,1.0740740740740742,3,1.2142857142857142,0,1.0,1,2,1.0740740740740742,0
11094,1.4,23,16,4,1.1,2,0.9,1,0.9285714285714286,1,4,1.1,1
11095,1.6,23,16,13,1.2549019607843137,2,1.1,1,1.0714285714285714,1,13,1.2549019607843137,1
11096,4.6,22,15,30,0.5454545454545454,4,0.8095238095238095,3,0.7857142857142857,0,30,0.5454545454545454,3
11097,3.75,23,15,6,1.1176470588235294,3,1.1578947368421053,2,1.1666666666666667,1,6,1.1176470588235294,2
11098,2.8,25,18,12,1.1904761904761905,1,0.9565217391304348,1,0.9375,0,12,1.1904761904761905,1
11099,0.75,20,13,4,1.125,0,1.0,1,1.0909090909090908,1,4,1.125,1
11100,3.6,16,9,12,1.4615384615384615,1,1.0666666666666667,0,1.0,1,12,1.4615384615384615,0
11101,1.5,18,12,4,1.121212121212121,2,1.1428571428571428,3,1.375,0,4,1.121212121212121,3
11102,1.4,20,13,0,1.0,0,1.0,0,1.0,1,0,1.0,0
11103,2.2,17,12,1,1.0454545454545454,1,1.0714285714285714,0,1.0,1,1,1.0454545454545454,0
11104,1.0,21,14,6,0.90625,1,0.95,0,1.0,1,6,0.90625,0
11105,2.0,19,11,3,0.8888888888888888,1,1.0625,2,1.2222222222222223,1,3,0.8888888888888888,2
11106,0.0,19,12,8,0.7575757575757576,1,0.9375,1,0.9,1,8,0.7575757575757576,1
11107,4.2,18,12,3,0.9117647058823529,1,0.9411764705882353,0,1.0,1,3,0.9117647058823529,0
11108,1.8,22,14,17,1.2741935483870968,0,1.0,1,1.0833333333333333,0,17,1.2741935483870968,1
11109,3.6,24,17,17,1.2537313432835822,0,1.0,0,1.0,0,17,1.2537313432835822,0
11110,1.6,19,12,9,0.7428571428571429,3,0.8333333333333334,2,0.8181818181818182,1,9,0.7428571428571429,2
11111,1.75,18,12,12,0.6571428571428571,4,0.7647058823529411,3,0.7272727272727273,1,12,0.6571428571428571,3
11112,3.2,22,14,26,1.4727272727272727,4,1.2222222222222223,3,1.2727272727272727,1,26,1.4727272727272727,3
11113,4.2,19,12,1,1.027027027027027,2,1.125,2,1.2,1,1,1.027027027027027,2
11114,4.8,22,15,11,1.2340425531914894,1,0.9523809523809523,2,0.8666666666666667,1,11,1.2340425531914894,2
11115,0.0,25,17,16,0.8024691358024691,3,0.8695652173913043,3,0.8125,0,16,0.8024691358024691,3
11116,4.4,16,9,11,0.7380952380952381,0,1.0,0,1.0,1,11,0.7380952380952381,0
11117,0.4,17,10,7,1.368421052631579,2,1.1538461538461537,2,1.2857142857142858,1,7,1.368421052631579,2
11118,5.0,12,9,1,1.0476190476190477,1,1.0909090909090908,1,1.125,1,1,1.0476190476190477,1
11119,2.4,17,11,5,1.1724137931034482,2,1.1666666666666667,1,1.1428571428571428,1,5,1.1724137931034482,1
11120,3.25,20,13,14,0.6216216216216216,0,1.0,1,1.1,1,14,0.6216216216216216,1
11121,0.0,20,14,15,0.6511627906976745,1,0.9411764705882353,2,0.8333333333333334,1,15,0.6511627906976745,2
11122,0.0,20,13,1,0.9655172413793104,1,0.9375,0,1.0,1,1,0.9655172413793104,0
11123,2.4,22,15,8,0.8181818181818182,3,0.8571428571428571,3,0.7857142857142857,0,8,0.8181818181818182,3
11124,4.0,12,6,8,1.6666666666666667,3,1.3333333333333333,2,1.5,0,8,1.6666666666666667,2
11125,3.6,17,11,7,0.7407407407407407,3,0.8125,1,0.9,1,7,0.7407407407407407,1
11126,0.4,22,15,13,1.393939393939394,2,1.1176470588235294,1,1.0909090909090908,0,13,1.393939393939394,1
11127,0.4,22,14,3,1.0731707317073171,2,0.8947368421052632,3,0.75,1,3,1.0731707317073171,3
11128,1.75,17,11,7,1.2692307692307692,1,1.0714285714285714,0,1.0,1,7,1.2692307692307692,0
11129,2.333,21,14,4,1.1428571428571428,1,1.0625,1,0.9090909090909091,0,4,1.1428571428571428,1
11130,0.8,17,11,0,1.0,2,1.1428571428571428,3,1.375,1,0,1.0,3
11131,0.2,19,12,3,0.9,0,1.0,2,1.2,1,3,0.9,2
11132,1.4,18,10,5,0.8275862068965517,3,0.8235294117647058,1,0.8888888888888888,1,5,0.8275862068965517,1
11133,0.75,18,13,0,1.0,0,1.0,1,0.9,1,0,1.0,1
11134,0.0,19,13,5,1.2272727272727273,2,1.1428571428571428,1,1.1,1,5,1.2272727272727273,1
11135,0.6,24,16,1,0.9821428571428571,3,0.8636363636363636,1,0.9285714285714286,1,1,0.9821428571428571,1
11136,1.2,24,16,1,0.9761904761904762,2,0.9090909090909091,3,0.8,0,1,0.9761904761904762,3
11137,0.4,23,16,2,0.9622641509433962,2,1.105263157894737,1,1.0769230769230769,0,2,0.9622641509433962,1
11138,3.6,19,12,12,1.48,3,1.2142857142857142,3,1.375,0,12,1.48,3
11139,2.2,23,16,15,0.7058823529411765,4,0.8,4,0.7142857142857143,1,15,0.7058823529411765,4
11140,0.0,17,11,6,0.8,1,0.9285714285714286,1,1.125,0,6,0.8,1
11141,4.8,21,13,3,0.9230769230769231,0,1.0,1,0.9230769230769231,1,3,0.9230769230769231,1
11142,3.6,16,10,18,1.6923076923076923,5,1.4545454545454546,4,1.6666666666666667,1,18,1.6923076923076923,4
11143,3.8,16,10,5,1.1923076923076923,1,1.0666666666666667,1,1.1111111111111112,1,5,1.1923076923076923,1
11144,3.8,18,12,13,1.5,2,1.1428571428571428,1,1.1,1,13,1.5,1
11145,3.4,21,13,1,0.9714285714285714,0,1.0,1,0.9166666666666666,1,1,0.9714285714285714,1
11146,1.8,17,10,5,1.2173913043478262,1,1.0666666666666667,1,1.1111111111111112,1,5,1.2173913043478262,1
11147,0.0,18,12,4,0.8461538461538461,2,0.8666666666666667,3,0.7272727272727273,1,4,0.8461538461538461,3
11148,0.2,15,9,0,1.0,2,1.1538461538461537,2,1.2857142857142858,1,0,1.0,2
11149,1.6,18,11,4,1.1666666666666667,3,1.2142857142857142,1,1.1111111111111112,1,4,1.1666666666666667,1
11150,0.4,25,17,25,0.5833333333333334,3,0.8571428571428571,3,0.8,0,25,0.5833333333333334,3
11151,0.0,23,15,10,0.8360655737704918,7,0.6956521739130435,6,0.6,1,10,0.8360655737704918,6
11152,1.6,24,17,21,1.6363636363636365,6,1.375,4,1.3636363636363635,0,21,1.6363636363636365,4
11153,3.6,20,12,4,0.9047619047619048,1,0.9444444444444444,0,1.0,0,4,0.9047619047619048,0
11154,4.4,18,12,12,0.6666666666666666,2,0.8823529411764706,1,0.9090909090909091,0,12,0.6666666666666666,1
11155,0.2,22,16,18,0.7721518987341772,3,0.8571428571428571,3,0.8,1,18,0.7721518987341772,3
11156,5.0,19,12,2,1.0526315789473684,3,1.1875,2,1.2,1,2,1.0526315789473684,2
11157,0.75,23,16,10,0.8076923076923077,2,0.9,4,0.7333333333333333,0,10,0.8076923076923077,4
11158,0.4,18,12,1,0.9444444444444444,1,0.9230769230769231,2,0.7777777777777778,1,1,0.9444444444444444,2
11159,3.2,20,12,12,0.7551020408163265,0,1.0,2,1.2,1,12,0.7551020408163265,2
11160,3.8,18,11,8,1.2222222222222223,0,1.0,0,1.0,1,8,1.2222222222222223,0
11161,2.0,20,13,2,1.0606060606060606,3,1.1764705882352942,2,1.1818181818181819,1,2,1.0606060606060606,2
11162,4.0,17,10,1,1.032258064516129,1,1.0666666666666667,0,1.0,1,1,1.032258064516129,0
11163,1.4,21,14,13,0.8194444444444444,0,1.0,0,1.0,1,13,0.8194444444444444,0
11164,2.8,26,18,11,1.1896551724137931,5,1.25,6,1.5,1,11,1.1896551724137931,6
11165,3.75,17,11,10,1.3846153846153846,2,1.1333333333333333,2,1.2222222222222223,1,10,1.3846153846153846,2
11166,1.5,18,11,11,1.3793103448275863,2,1.125,0,1.0,1,11,1.3793103448275863,0
11167,1.4,19,13,5,1.0961538461538463,2,1.1333333333333333,1,1.1,0,5,1.0961538461538463,1
11168,2.6,21,14,28,1.7,4,1.2352941176470589,3,1.2727272727272727,1,28,1.7,3
11169,2.5,19,12,6,1.1764705882352942,1,0.9411764705882353,0,1.0,0,6,1.1764705882352942,0
11170,4.6,19,13,6,1.1363636363636365,0,1.0,0,1.0,1,6,1.1363636363636365,0
11171,0.8,19,12,5,0.8529411764705882,0,1.0,0,1.0,0,5,0.8529411764705882,0
11172,4.0,22,15,3,1.0909090909090908,1,1.0555555555555556,2,1.1818181818181819,0,3,1.0909090909090908,2
11173,3.0,19,11,0,1.0,0,1.0,0,1.0,1,0,1.0,0
11174,1.6,17,10,2,0.9285714285714286,2,0.875,3,0.7,1,2,0.9285714285714286,3
11175,1.2,20,13,5,0.8611111111111112,2,0.8888888888888888,2,0.8333333333333334,1,5,0.8611111111111112,2
11176,3.6,21,14,8,1.2,0,1.0,0,1.0,1,8,1.2,0
11177,0.5,17,12,1,0.9565217391304348,0,1.0,1,0.8888888888888888,1,1,0.9565217391304348,1
11178,3.4,22,14,10,1.3225806451612903,2,1.1176470588235294,2,1.2,0,10,1.3225806451612903,2
11179,2.4,18,12,2,0.9354838709677419,4,0.7777777777777778,2,0.8333333333333334,1,2,0.9354838709677419,2
11180,4.0,22,15,22,0.75,2,0.9090909090909091,2,0.8666666666666667,1,22,0.75,2
11181,3.6,20,13,1,0.9787234042553191,1,1.0526315789473684,1,1.0833333333333333,1,1,0.9787234042553191,1
11182,0.4,17,10,4,0.8461538461538461,2,1.1538461538461537,0,1.0,1,4,0.8461538461538461,0
11183,3.8,20,13,8,0.7777777777777778,3,0.8421052631578947,2,0.8333333333333334,0,8,0.7777777777777778,2
11184,4.6,23,16,17,1.309090909090909,0,1.0,0,1.0,1,17,1.309090909090909,0
11185,0.0,16,9,5,1.2,2,1.1538461538461537,2,1.2857142857142858,1,5,1.2,2
11186,3.4,26,18,18,1.2142857142857142,0,1.0,0,1.0,1,18,1.2142857142857142,0
11187,0.5,20,12,12,0.7777777777777778,0,1.0,0,1.0,1,12,0.7777777777777778,0
11188,5.0,15,10,2,0.8947368421052632,2,0.8571428571428571,2,0.7777777777777778,0,2,0.8947368421052632,2
11189,5.0,20,14,8,1.1481481481481481,0,1.0,0,1.0,1,8,1.1481481481481481,0
11190,2.8,20,12,0,1.0,0,1.0,1,0.9090909090909091,1,0,1.0,1
11191,0.333,20,14,10,0.782608695652174,2,0.8947368421052632,1,0.9230769230769231,1,10,0.782608695652174,1
11192,4.8,19,14,6,0.8378378378378378,0,1.0,0,1.0,0,6,0.8378378378378378,0
11193,3.5,16,10,3,0.8846153846153846,2,0.8666666666666667,2,0.8,1,3,0.8846153846153846,2
11194,1.8,19,12,1,1.027027027027027,2,0.8888888888888888,1,0.9090909090909091,1,1,1.027027027027027,1
11195,2.6,21,13,0,1.0,1,0.9444444444444444,0,1.0,0,0,1.0,0
11196,0.2,27,19,42,1.8936170212765957,6,1.3333333333333333,4,1.3333333333333333,0,42,1.8936170212765957,4
11197,1.2,19,14,0,1.0,1,1.0588235294117647,2,1.1666666666666667,1,0,1.0,2
11198,0.4,19,12,14,0.6410256410256411,2,0.8888888888888888,0,1.0,1,14,0.6410256410256411,0
11199,2.5,15,8,3,1.12,2,1.1666666666666667,2,1.3333333333333333,1,3,1.12,2
11200,0.6,23,16,36,0.42857142857142855,2,0.8947368421052632,0,1.0,0,36,0.42857142857142855,0
11201,0.8,22,15,7,0.8852459016393442,2,0.9,3,0.7857142857142857,1,7,0.8852459016393442,3
11202,0.2,21,13,17,0.6222222222222222,3,0.8333333333333334,0,1.0,0,17,0.6222222222222222,0
11203,1.0,21,15,1,1.0303030303030303,3,1.1875,4,1.4,0,1,1.0303030303030303,4
11204,4.2,17,10,9,1.3461538461538463,0,1.0,0,1.0,1,9,1.3461538461538463,0
11205,4.4,17,11,8,0.7575757575757576,1,0.9375,1,0.9,1,8,0.7575757575757576,1
11206,3.8,19,13,11,1.2444444444444445,2,1.1176470588235294,2,1.1818181818181819,1,11,1.2444444444444445,2
11207,0.2,18,11,14,1.4827586206896552,2,1.1428571428571428,2,1.2222222222222223,1,14,1.4827586206896552,2
11208,3.0,21,15,17,0.7213114754098361,1,1.0555555555555556,0,1.0,1,17,0.7213114754098361,0
11209,3.0,17,11,3,1.1304347826086956,2,0.8666666666666667,2,0.8,1,3,1.1304347826086956,2
11210,1.0,17,11,7,1.368421052631579,2,1.1428571428571428,2,1.25,1,7,1.368421052631579,2
11211,3.4,17,10,9,0.75,3,0.8235294117647058,2,0.8,1,9,0.75,2
11212,0.0,17,11,2,0.9230769230769231,1,1.0769230769230769,1,1.125,1,2,0.9230769230769231,1
11213,4.667,16,9,11,0.6764705882352942,1,0.9285714285714286,3,0.6666666666666666,1,11,0.6764705882352942,3
11214,2.6,18,11,3,1.1111111111111112,1,0.9444444444444444,1,0.9090909090909091,1,3,1.1111111111111112,1
11215,0.2,24,16,51,0.33766233766233766,6,0.7142857142857143,5,0.6428571428571429,0,51,0.33766233766233766,5
11216,2.0,22,15,48,0.42168674698795183,2,0.9047619047619048,2,0.8571428571428571,1,48,0.42168674698795183,2
11217,1.2,16,10,10,1.5263157894736843,1,1.0769230769230769,0,1.0,1,10,1.5263157894736843,0
11218,0.8,19,12,1,1.0454545454545454,2,1.1428571428571428,2,1.25,1,1,1.0454545454545454,2
11219,2.333,23,16,36,1.9473684210526316,3,1.1578947368421053,3,1.25,1,36,1.9473684210526316,3
11220,0.2,24,16,11,0.8641975308641975,1,0.9545454545454546,1,0.9285714285714286,0,11,0.8641975308641975,1
11221,0.0,22,16,12,1.2608695652173914,4,1.2352941176470589,3,1.25,1,12,1.2608695652173914,3
11222,0.4,17,11,7,1.368421052631579,3,1.2307692307692308,3,1.4285714285714286,1,7,1.368421052631579,3
11223,1.7,19,13,1,1.025,0,1.0,1,0.9230769230769231,1,1,1.025,1
11224,0.0,22,15,6,0.8536585365853658,2,0.9,0,1.0,1,6,0.8536585365853658,0
11225,3.6,24,17,8,0.8490566037735849,2,0.9047619047619048,3,0.8,0,8,0.8490566037735849,3
11226,0.8,18,10,2,1.0833333333333333,1,1.0714285714285714,1,1.125,1,2,1.0833333333333333,1
11227,4.8,24,16,22,1.3333333333333333,2,1.0952380952380953,2,1.1538461538461537,0,22,1.3333333333333333,2
11228,4.4,19,12,4,0.8947368421052632,2,1.125,1,1.1,1,4,0.8947368421052632,1
11229,2.2,17,10,2,1.0833333333333333,1,0.9375,1,0.9,1,2,1.0833333333333333,1
11230,4.25,21,15,8,1.25,1,1.0588235294117647,1,1.0833333333333333,0,8,1.25,1
11231,0.8,20,14,9,0.7804878048780488,3,0.8333333333333334,2,0.8461538461538461,1,9,0.7804878048780488,2
11232,4.25,19,13,3,1.096774193548387,2,1.125,1,1.0909090909090908,1,3,1.096774193548387,1
11233,0.8,21,15,10,1.1923076923076923,3,0.8571428571428571,3,0.8,1,10,1.1923076923076923,3
11234,4.6,19,12,3,0.9090909090909091,3,0.8421052631578947,3,0.75,0,3,0.9090909090909091,3
11235,3.2,20,13,21,0.65,0,1.0,1,1.0909090909090908,0,21,0.65,1
11236,1.4,17,11,3,1.1304347826086956,1,1.0714285714285714,0,1.0,1,3,1.1304347826086956,0
11237,0.75,18,12,2,1.0833333333333333,2,0.8666666666666667,2,0.8,1,2,1.0833333333333333,2
11238,2.0,16,9,1,0.9615384615384616,2,0.8666666666666667,2,0.7777777777777778,1,1,0.9615384615384616,2
11239,0.8,15,9,6,1.3333333333333333,3,1.2727272727272727,2,1.3333333333333333,1,6,1.3333333333333333,2
11240,3.8,17,10,13,0.6666666666666666,0,1.0,0,1.0,1,13,0.6666666666666666,0
11241,0.2,24,16,15,0.6666666666666666,3,0.8421052631578947,3,0.75,0,15,0.6666666666666666,3
11242,0.4,21,13,5,1.2,5,1.4166666666666667,5,1.8333333333333333,0,5,1.2,5
11243,4.6,22,14,7,0.890625,2,1.1,1,1.0769230769230769,1,7,0.890625,1
11244,2.0,20,13,6,0.8285714285714286,2,0.8888888888888888,1,1.0909090909090908,1,6,0.8285714285714286,1
11245,3.0,21,13,13,0.8169014084507042,0,1.0,1,0.9230769230769231,1,13,0.8169014084507042,1
11246,0.0,24,17,3,0.9565217391304348,1,1.0476190476190477,1,1.0714285714285714,1,3,0.9565217391304348,1
11247,0.2,21,15,3,0.896551724137931,1,0.9411764705882353,1,0.9166666666666666,1,3,0.896551724137931,1
11248,3.2,19,12,5,1.1923076923076923,2,1.125,0,1.0,1,5,1.1923076923076923,0
11249,2.0,24,16,25,1.4385964912280702,5,1.263157894736842,4,1.3333333333333333,1,25,1.4385964912280702,4
11250,3.8,18,11,4,1.0869565217391304,1,1.0588235294117647,1,1.1,1,4,1.0869565217391304,1
11251,5.0,16,10,1,0.9565217391304348,2,1.1428571428571428,1,1.1111111111111112,1,1,0.9565217391304348,1
11252,0.0,18,12,0,1.0,1,0.9411764705882353,1,0.9090909090909091,1,0,1.0,1
11253,0.0,25,17,0,1.0,1,1.05,2,1.1666666666666667,0,0,1.0,2
11254,0.4,22,15,12,1.2264150943396226,2,1.1111111111111112,3,1.2727272727272727,0,12,1.2264150943396226,3
11255,3.0,14,8,5,0.8214285714285714,1,0.9285714285714286,1,0.875,1,5,0.8214285714285714,1
11256,0.8,24,17,2,0.9555555555555556,0,1.0,0,1.0,0,2,0.9555555555555556,0
11257,4.875,14,9,4,0.8260869565217391,0,1.0,0,1.0,1,4,0.8260869565217391,0
11258,5.0,20,14,2,1.048780487804878,1,1.0555555555555556,1,1.0833333333333333,1,2,1.048780487804878,1
11259,3.8,17,11,2,0.9259259259259259,2,0.875,3,0.7272727272727273,1,2,0.9259259259259259,3
11260,0.0,18,11,2,1.0769230769230769,1,1.0714285714285714,1,0.8888888888888888,1,2,1.0769230769230769,1
11261,2.5,17,10,9,1.5294117647058822,4,1.3333333333333333,3,1.4285714285714286,1,9,1.5294117647058822,3
11262,2.8,25,17,11,1.1594202898550725,1,0.9565217391304348,0,1.0,0,11,1.1594202898550725,0
11263,2.0,17,11,1,1.04,1,0.9375,1,0.9,1,1,1.04,1
11264,3.0,14,8,0,1.0,2,0.8571428571428571,1,0.875,1,0,1.0,1
11265,3.75,22,14,2,0.9555555555555556,0,1.0,0,1.0,0,2,0.9555555555555556,0
11266,3.765,19,13,11,1.4074074074074074,0,1.0,0,1.0,0,11,1.4074074074074074,0
11267,2.75,19,12,4,1.1538461538461537,4,1.2666666666666666,3,1.3333333333333333,1,4,1.1538461538461537,3
11268,2.8,16,10,2,1.08,2,1.1428571428571428,1,1.1111111111111112,1,2,1.08,1
11269,0.0,23,16,8,1.1538461538461537,2,1.1111111111111112,0,1.0,1,8,1.1538461538461537,0
11270,2.0,16,10,6,1.2,3,1.2307692307692308,1,1.1111111111111112,1,6,1.2,1
11271,5.0,17,12,2,0.92,0,1.0,0,1.0,1,2,0.92,0
11272,3.0,19,12,5,1.1428571428571428,1,0.9473684210526315,0,1.0,1,5,1.1428571428571428,0
11273,5.0,15,11,6,0.8285714285714286,0,1.0,0,1.0,0,6,0.8285714285714286,0
11274,1.6,21,13,14,1.2745098039215685,1,1.0526315789473684,1,1.0833333333333333,1,14,1.2745098039215685,1
11275,0.2,18,11,5,1.2,1,0.9375,0,1.0,1,5,1.2,0
11276,0.0,21,14,16,0.7538461538461538,2,0.9,1,0.9230769230769231,1,16,0.7538461538461538,1
11277,1.2,23,16,4,1.16,0,1.0,0,1.0,0,4,1.16,0
11278,4.4,16,11,7,1.368421052631579,2,1.1538461538461537,1,1.1,1,7,1.368421052631579,1
11279,1.8,21,14,19,1.6129032258064515,3,1.1764705882352942,1,1.0833333333333333,1,19,1.6129032258064515,1
11280,0.4,24,16,9,0.88,3,0.8695652173913043,3,0.8,0,9,0.88,3
11281,0.0,18,12,4,1.1290322580645162,1,1.0714285714285714,2,1.2222222222222223,1,4,1.1290322580645162,2
11282,3.2,18,12,10,0.782608695652174,3,0.8333333333333334,3,0.75,1,10,0.782608695652174,3
11283,2.0,22,15,16,1.380952380952381,2,1.105263157894737,2,1.1666666666666667,1,16,1.380952380952381,2
11284,0.8,20,12,0,1.0,0,1.0,0,1.0,0,0,1.0,0
11285,4.4,21,14,3,1.0810810810810811,0,1.0,1,0.9166666666666666,1,3,1.0810810810810811,1
11286,4.2,17,10,8,0.8048780487804879,0,1.0,1,1.1111111111111112,1,8,0.8048780487804879,1
11287,2.4,18,11,10,1.3225806451612903,3,1.2,2,1.2222222222222223,1,10,1.3225806451612903,2
11288,3.0,21,14,3,0.9142857142857143,2,0.8947368421052632,2,0.8461538461538461,1,3,0.9142857142857143,2
11289,3.6,19,12,2,1.0714285714285714,3,1.1875,2,1.2,1,2,1.0714285714285714,2
11290,0.4,18,10,4,1.1538461538461537,0,1.0,1,1.1428571428571428,1,4,1.1538461538461537,1
11291,1.2,21,14,3,1.0625,1,1.0526315789473684,1,1.0769230769230769,1,3,1.0625,1
11292,1.6,21,14,3,0.9333333333333333,2,0.8947368421052632,1,0.9166666666666666,1,3,0.9333333333333333,1
11293,5.0,18,11,1,0.9761904761904762,1,1.0625,2,1.2222222222222223,0,1,0.9761904761904762,2
11294,1.2,18,12,1,0.9642857142857143,1,0.9375,1,0.9,1,1,0.9642857142857143,1
11295,5.0,17,11,3,0.8846153846153846,2,0.875,1,0.9,1,3,0.8846153846153846,1
11296,4.0,19,13,10,0.7435897435897436,3,0.8421052631578947,2,0.8461538461538461,1,10,0.7435897435897436,2
11297,2.8,20,13,9,0.7906976744186046,1,0.95,1,0.9230769230769231,1,9,0.7906976744186046,1
11298,4.8,15,9,6,1.25,1,1.0714285714285714,1,1.125,1,6,1.25,1
11299,2.5,17,11,3,1.1153846153846154,3,1.2307692307692308,3,1.4285714285714286,0,3,1.1153846153846154,3
11300,5.0,16,9,3,1.1363636363636365,2,0.8666666666666667,1,0.875,1,3,1.1363636363636365,1
11301,4.8,18,12,1,0.9666666666666667,0,1.0,0,1.0,1,1,0.9666666666666667,0
11302,2.5,20,13,20,0.5918367346938775,5,0.75,4,0.6923076923076923,1,20,0.5918367346938775,4
11303,3.4,24,16,4,1.1,0,1.0,1,0.9285714285714286,1,4,1.1,1
11304,2.0,21,13,7,1.1666666666666667,1,0.9523809523809523,1,0.9230769230769231,1,7,1.1666666666666667,1
11305,3.8,21,14,17,0.5277777777777778,6,0.7142857142857143,5,0.6428571428571429,1,17,0.5277777777777778,5
11306,0.0,17,11,10,1.4761904761904763,5,1.4166666666666667,3,1.375,1,10,1.4761904761904763,3
11307,5.0,21,14,4,0.9148936170212766,1,0.95,1,0.9230769230769231,0,4,0.9148936170212766,1
11308,2.0,20,13,14,0.6585365853658537,5,0.7368421052631579,5,0.6153846153846154,1,14,0.6585365853658537,5
